loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
5500.0,0.0702,169.88,MORTGAGE,69999.0,Not Verified,n,22.24,0.0,0.0,16.0,0.0,4809.0,25.0,w,2741.18,2741.18,3223.43,3223.43,2758.82,464.61,0.0,0.0,0.0,169.88,0.0,1.0,Individual,0.0,1956.0,238891.0,1.0,4.0,1.0,1.0,7.0,49082.0,81.0,3.0,11.0,1957.0,72.0,14400.0,0.0,4.0,1.0,13.0,14931.0,3176.0,51.9,0.0,0.0,154.0,112.0,2.0,2.0,1.0,2.0,9.0,2.0,4.0,6.0,4.0,6.0,7.0,11.0,17.0,6.0,16.0,0.0,0.0,0.0,4.0,92.0,25.0,0.0,0.0,264832.0,53891.0,6600.0,60928.0,N,N,low_risk
25000.0,0.11710000000000001,826.9,OWN,85000.0,Not Verified,n,14.29,0.0,1.0,15.0,0.0,25186.0,28.0,f,16709.9,16693.19,12387.24,12374.85,8290.1,4097.14,0.0,0.0,0.0,826.9,0.0,1.0,Individual,0.0,0.0,290053.0,1.0,2.0,0.0,0.0,58.0,21300.0,55.0,3.0,5.0,5991.0,57.0,42600.0,0.0,0.0,3.0,6.0,22312.0,11246.0,67.7,0.0,0.0,201.0,188.0,5.0,5.0,2.0,5.0,5.0,0.0,8.0,9.0,10.0,16.0,7.0,12.0,19.0,9.0,15.0,0.0,0.0,0.0,4.0,100.0,37.5,0.0,0.0,328017.0,46486.0,34800.0,38964.0,N,N,low_risk
21600.0,0.1524,516.59,MORTGAGE,58000.0,Not Verified,n,17.28,0.0,0.0,9.0,0.0,16074.0,13.0,w,0.0,0.0,25142.63,25142.63,21600.0,3542.63,0.0,0.0,0.0,18445.25,0.0,1.0,Individual,0.0,1503.0,172918.0,0.0,1.0,0.0,0.0,64.0,4930.0,20.0,0.0,1.0,6802.0,45.0,22200.0,0.0,2.0,0.0,1.0,21615.0,2365.0,75.9,0.0,0.0,64.0,192.0,13.0,13.0,4.0,35.0,13.0,0.0,3.0,5.0,4.0,5.0,1.0,6.0,8.0,5.0,9.0,0.0,0.0,0.0,0.0,84.6,33.3,0.0,0.0,272770.0,21004.0,9800.0,24570.0,N,N,low_risk
23000.0,0.11710000000000001,508.26,RENT,67200.0,Source Verified,n,26.03,0.0,1.0,10.0,0.0,19165.0,24.0,w,17186.8,17186.8,9627.01,9627.01,5813.2,3813.81,0.0,0.0,0.0,508.26,0.0,1.0,Individual,0.0,0.0,56406.0,1.0,3.0,0.0,2.0,15.0,37241.0,50.0,1.0,2.0,10415.0,74.0,20300.0,0.0,3.0,2.0,4.0,7051.0,335.0,98.3,0.0,0.0,219.0,197.0,1.0,1.0,0.0,14.0,1.0,0.0,4.0,4.0,4.0,4.0,13.0,7.0,11.0,4.0,10.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,73594.0,56406.0,19500.0,53294.0,N,N,low_risk
28000.0,0.1308,944.51,MORTGAGE,87000.0,Source Verified,n,11.92,1.0,1.0,8.0,0.0,9250.0,31.0,w,0.0,0.0,28931.08,28931.08,28000.0,931.08,0.0,0.0,0.0,27062.41,0.0,1.0,Individual,0.0,0.0,359217.0,1.0,1.0,1.0,2.0,7.0,14352.0,96.0,2.0,3.0,4906.0,79.0,13900.0,0.0,5.0,3.0,6.0,44902.0,880.0,89.4,0.0,0.0,163.0,157.0,2.0,2.0,1.0,7.0,2.0,4.0,2.0,3.0,3.0,10.0,10.0,5.0,19.0,3.0,8.0,0.0,0.0,0.0,4.0,83.9,66.7,0.0,0.0,395533.0,26311.0,8300.0,15000.0,N,N,low_risk
18750.0,0.0756,583.76,MORTGAGE,105000.0,Source Verified,n,43.12,0.0,0.0,10.0,0.0,11284.0,33.0,w,0.0,0.0,19318.04,19318.04,18750.0,568.04,0.0,0.0,0.0,16998.75,0.0,1.0,Joint App,0.0,0.0,467474.0,0.0,4.0,2.0,2.0,10.0,112463.0,79.0,0.0,0.0,11018.0,53.0,56100.0,1.0,5.0,1.0,2.0,46747.0,36216.0,23.8,0.0,0.0,235.0,228.0,26.0,10.0,3.0,53.0,10.0,1.0,2.0,2.0,3.0,3.0,19.0,4.0,11.0,2.0,10.0,0.0,0.0,0.0,2.0,97.0,0.0,0.0,0.0,559685.0,123747.0,47500.0,147335.0,N,N,low_risk
2500.0,0.1612,88.05,OWN,60000.0,Not Verified,n,36.46,0.0,2.0,6.0,0.0,13884.0,15.0,w,1162.25,1162.25,1846.81,1846.81,1337.75,509.06,0.0,0.0,0.0,88.05,0.0,1.0,Individual,0.0,0.0,141166.0,2.0,3.0,1.0,1.0,3.0,127282.0,99.0,1.0,1.0,5017.0,67.0,34700.0,1.0,0.0,2.0,2.0,23528.0,20816.0,40.0,0.0,0.0,89.0,138.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,3.0,4.0,11.0,3.0,4.0,3.0,6.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,185094.0,141166.0,34700.0,150394.0,N,N,low_risk
2500.0,0.11019999999999999,81.88,MORTGAGE,70000.0,Source Verified,n,15.19,0.0,0.0,13.0,0.0,11012.0,29.0,w,1352.42,1352.42,1472.31,1472.31,1147.58,324.73,0.0,0.0,0.0,81.88,0.0,1.0,Individual,0.0,78.0,358664.0,3.0,4.0,2.0,3.0,5.0,46629.0,102.0,4.0,5.0,4537.0,61.0,48200.0,2.0,0.0,3.0,9.0,27590.0,21755.0,26.8,0.0,0.0,139.0,65.0,3.0,3.0,1.0,3.0,8.0,0.0,4.0,7.0,5.0,9.0,16.0,8.0,12.0,7.0,13.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,0.0,397828.0,57641.0,29700.0,45628.0,N,N,low_risk
4400.0,0.1862,160.45,RENT,34000.0,Source Verified,n,8.47,0.0,0.0,13.0,0.0,8339.0,16.0,w,2381.16,2381.16,3039.45,3039.45,2018.84,1020.61,0.0,0.0,0.0,160.45,0.0,1.0,Individual,0.0,0.0,15342.0,4.0,2.0,1.0,2.0,5.0,7003.0,104.0,3.0,3.0,2623.0,28.0,48900.0,0.0,0.0,0.0,5.0,1180.0,34931.0,17.6,0.0,0.0,49.0,144.0,4.0,4.0,0.0,6.0,21.0,0.0,5.0,6.0,10.0,11.0,3.0,11.0,13.0,6.0,13.0,0.0,0.0,0.0,4.0,93.3,0.0,0.0,0.0,55650.0,15342.0,42400.0,6750.0,N,N,low_risk
22400.0,0.0819,456.24,RENT,70000.0,Source Verified,n,14.47,0.0,0.0,4.0,0.0,4609.0,8.0,w,16610.91,16610.91,8191.94,8191.94,5789.09,2402.85,0.0,0.0,0.0,456.24,0.0,1.0,Individual,0.0,0.0,28971.0,0.0,2.0,1.0,3.0,10.0,24362.0,73.0,0.0,0.0,2903.0,53.0,21000.0,1.0,1.0,1.0,3.0,7243.0,16391.0,21.9,0.0,0.0,167.0,208.0,70.0,10.0,0.0,70.0,10.0,0.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,54447.0,28971.0,21000.0,33447.0,N,N,low_risk
5300.0,0.1612,186.65,RENT,130000.0,Not Verified,n,19.43,0.0,1.0,10.0,0.0,21312.0,16.0,w,2671.09,2671.09,3728.25,3728.25,2628.91,1099.34,0.0,0.0,0.0,186.65,0.0,1.0,Individual,0.0,0.0,64936.0,2.0,4.0,1.0,3.0,9.0,43624.0,76.0,2.0,2.0,6785.0,81.0,22700.0,0.0,1.0,1.0,5.0,6494.0,1108.0,94.2,0.0,0.0,150.0,109.0,3.0,3.0,0.0,5.0,3.0,0.0,5.0,6.0,5.0,5.0,9.0,6.0,7.0,6.0,10.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,79933.0,64936.0,19100.0,57233.0,N,N,low_risk
10000.0,0.11019999999999999,327.49,RENT,50000.0,Not Verified,n,27.1,0.0,0.0,15.0,0.0,19108.0,26.0,w,5153.91,5153.91,6216.19,6216.19,4846.09,1370.1,0.0,0.0,0.0,327.49,0.0,1.0,Individual,0.0,0.0,38609.0,1.0,5.0,0.0,2.0,13.0,19501.0,78.0,1.0,6.0,3942.0,72.0,29000.0,0.0,1.0,0.0,8.0,2574.0,5065.0,74.9,0.0,0.0,306.0,157.0,3.0,3.0,0.0,16.0,19.0,0.0,6.0,10.0,6.0,11.0,7.0,10.0,19.0,10.0,15.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,53985.0,38609.0,20200.0,24985.0,N,N,low_risk
24000.0,0.0819,754.18,MORTGAGE,240000.0,Not Verified,n,7.35,0.0,1.0,14.0,0.0,23726.0,21.0,w,11394.54,11394.54,15072.68,15072.68,12605.46,2467.22,0.0,0.0,0.0,754.18,0.0,1.0,Individual,0.0,0.0,156095.0,2.0,3.0,0.0,1.0,24.0,132369.0,112.0,2.0,2.0,4224.0,81.0,32600.0,1.0,0.0,1.0,3.0,11150.0,9044.0,61.2,0.0,0.0,201.0,102.0,6.0,6.0,0.0,6.0,6.0,1.0,7.0,10.0,8.0,9.0,9.0,11.0,12.0,10.0,14.0,0.0,0.0,0.0,2.0,94.7,62.5,0.0,0.0,134556.0,156095.0,23300.0,101956.0,N,N,low_risk
6500.0,0.17739999999999997,234.15,OWN,34000.0,Source Verified,n,32.86,0.0,0.0,12.0,1.0,6328.0,26.0,w,0.0,0.0,7776.76,7776.76,6500.0,1276.76,0.0,0.0,0.0,4505.07,0.0,1.0,Individual,0.0,0.0,30719.0,1.0,2.0,0.0,3.0,14.0,24391.0,78.0,3.0,8.0,4588.0,55.0,24500.0,2.0,1.0,1.0,11.0,2560.0,11947.0,33.6,0.0,0.0,247.0,163.0,5.0,5.0,0.0,5.0,8.0,3.0,2.0,5.0,5.0,5.0,10.0,10.0,16.0,5.0,12.0,0.0,0.0,0.0,3.0,88.5,20.0,1.0,0.0,55808.0,30719.0,18000.0,31308.0,N,N,low_risk
20000.0,0.2565,594.68,RENT,145000.0,Source Verified,n,11.35,2.0,1.0,26.0,0.0,5356.0,57.0,w,16131.75,16131.75,11270.42,11270.42,3868.25,7402.17,0.0,0.0,0.0,594.68,0.0,1.0,Individual,0.0,1617.0,325612.0,1.0,7.0,5.0,10.0,2.0,320256.0,104.0,0.0,0.0,1852.0,78.0,26800.0,3.0,5.0,2.0,10.0,12524.0,14659.0,19.0,0.0,0.0,152.0,192.0,34.0,2.0,0.0,34.0,2.0,2.0,7.0,10.0,10.0,13.0,31.0,19.0,26.0,10.0,26.0,0.0,0.0,0.0,5.0,91.2,20.0,0.0,0.0,225656.0,325612.0,18100.0,198856.0,N,N,low_risk
20575.0,0.0702,635.49,MORTGAGE,180000.0,Source Verified,n,15.61,0.0,1.0,13.0,0.0,7678.0,22.0,w,11651.94,11651.94,10787.28,10787.28,8923.06,1864.22,0.0,0.0,0.0,635.49,0.0,1.0,Individual,0.0,136.0,309856.0,2.0,3.0,1.0,2.0,2.0,58704.0,75.0,2.0,2.0,1880.0,46.0,64900.0,2.0,4.0,2.0,4.0,23835.0,44754.0,8.7,0.0,0.0,138.0,60.0,1.0,1.0,1.0,44.0,2.0,0.0,5.0,7.0,5.0,6.0,8.0,9.0,13.0,7.0,13.0,0.0,0.0,0.0,3.0,95.5,0.0,0.0,0.0,419517.0,66382.0,49000.0,78835.0,N,N,low_risk
8100.0,0.1524,281.75,RENT,53719.0,Not Verified,n,27.67,0.0,1.0,41.0,0.0,10847.0,56.0,w,4322.03,4322.03,5346.39,5346.39,3777.97,1568.42,0.0,0.0,0.0,281.75,0.0,1.0,Individual,0.0,0.0,41901.0,5.0,2.0,3.0,4.0,5.0,31054.0,94.0,10.0,27.0,3356.0,30.0,105900.0,3.0,5.0,8.0,32.0,1022.0,28395.0,17.9,0.0,0.0,118.0,60.0,2.0,2.0,0.0,6.0,6.0,0.0,9.0,20.0,17.0,18.0,6.0,38.0,49.0,20.0,41.0,0.0,0.0,0.0,14.0,100.0,0.0,0.0,0.0,139009.0,41901.0,34600.0,33109.0,N,N,low_risk
20000.0,0.11710000000000001,661.52,RENT,68000.0,Not Verified,n,18.27,0.0,1.0,5.0,0.0,15069.0,17.0,w,0.0,0.0,22280.07,22280.07,20000.0,2280.07,0.0,0.0,0.0,15016.36,0.0,1.0,Individual,0.0,0.0,32906.0,0.0,1.0,0.0,1.0,15.0,17837.0,70.0,0.0,0.0,8404.0,71.0,21000.0,1.0,0.0,1.0,1.0,6581.0,130.0,99.1,0.0,0.0,177.0,174.0,25.0,15.0,0.0,25.0,5.0,0.0,3.0,4.0,3.0,4.0,12.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,46437.0,32906.0,14500.0,25437.0,N,N,low_risk
31000.0,0.0819,631.4,MORTGAGE,100000.0,Source Verified,n,25.08,0.0,0.0,20.0,0.0,22577.0,42.0,w,0.0,0.0,32958.0,32958.0,31000.0,1958.0,0.0,0.0,0.0,27920.9,0.0,1.0,Individual,0.0,0.0,351168.0,0.0,13.0,1.0,3.0,12.0,101504.0,60.0,0.0,2.0,11814.0,52.0,50400.0,0.0,2.0,2.0,5.0,18483.0,19986.0,51.3,0.0,0.0,136.0,146.0,14.0,12.0,4.0,14.0,12.0,0.0,3.0,4.0,4.0,7.0,22.0,6.0,16.0,4.0,20.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,421648.0,124081.0,41000.0,130686.0,N,N,low_risk
30000.0,0.20550000000000002,804.03,RENT,69000.0,Not Verified,n,23.84,0.0,1.0,14.0,0.0,11459.0,21.0,w,23894.89,23894.89,15208.07,15208.07,6105.11,9102.96,0.0,0.0,0.0,804.03,0.0,1.0,Individual,0.0,0.0,123337.0,2.0,4.0,0.0,4.0,15.0,111878.0,72.0,2.0,3.0,4206.0,56.0,35700.0,0.0,2.0,1.0,7.0,8810.0,19377.0,33.0,0.0,0.0,105.0,72.0,4.0,4.0,0.0,4.0,4.0,0.0,5.0,7.0,5.0,6.0,10.0,10.0,11.0,7.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,146599.0,123337.0,28900.0,110899.0,N,N,low_risk
10800.0,0.1033,350.17,MORTGAGE,89800.0,Source Verified,n,19.7,0.0,2.0,16.0,0.0,2682.0,31.0,w,5515.48,5515.48,6647.03,6647.03,5284.52,1362.51,0.0,0.0,0.0,350.17,0.0,1.0,Individual,0.0,0.0,416140.0,5.0,4.0,3.0,3.0,4.0,64488.0,87.0,2.0,2.0,446.0,54.0,25200.0,2.0,4.0,7.0,7.0,26009.0,7501.0,13.8,0.0,0.0,149.0,125.0,4.0,4.0,4.0,4.0,2.0,0.0,5.0,8.0,6.0,7.0,14.0,11.0,13.0,8.0,16.0,0.0,0.0,0.0,7.0,96.8,0.0,0.0,0.0,448940.0,67170.0,8700.0,72540.0,N,N,low_risk
10000.0,0.11710000000000001,330.76,RENT,45000.0,Not Verified,n,36.16,0.0,0.0,13.0,0.0,15736.0,25.0,w,4920.77,4920.77,6598.94,6598.94,5079.23,1519.71,0.0,0.0,0.0,330.76,0.0,1.0,Individual,0.0,0.0,37426.0,1.0,2.0,1.0,1.0,1.0,21690.0,75.0,0.0,3.0,4115.0,58.0,35200.0,0.0,2.0,1.0,4.0,2879.0,10038.0,60.3,0.0,0.0,167.0,113.0,13.0,1.0,0.0,40.0,1.0,1.0,5.0,7.0,6.0,8.0,7.0,11.0,18.0,7.0,13.0,0.0,0.0,0.0,1.0,96.0,16.7,0.0,0.0,64186.0,37426.0,25300.0,28986.0,N,N,low_risk
20000.0,0.1033,428.2,MORTGAGE,96000.0,Source Verified,n,25.95,0.0,0.0,19.0,0.0,17482.0,29.0,w,14811.69,14811.69,8124.32,8124.32,5188.31,2936.01,0.0,0.0,0.0,428.2,0.0,1.0,Individual,0.0,0.0,560325.0,3.0,8.0,2.0,4.0,6.0,112118.0,97.0,2.0,4.0,7351.0,56.0,116000.0,2.0,1.0,3.0,11.0,29491.0,92908.0,14.9,0.0,0.0,90.0,236.0,3.0,3.0,4.0,9.0,6.0,0.0,4.0,5.0,9.0,11.0,11.0,10.0,14.0,5.0,19.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,663769.0,129600.0,109200.0,115769.0,N,N,low_risk
10625.0,0.11710000000000001,351.44,MORTGAGE,200000.0,Source Verified,n,28.19,0.0,0.0,23.0,0.0,58011.0,64.0,w,5182.43,5182.43,7014.98,7014.98,5442.57,1572.41,0.0,0.0,0.0,351.44,0.0,1.0,Individual,0.0,0.0,433907.0,2.0,7.0,3.0,8.0,4.0,65219.0,48.0,0.0,0.0,8724.0,65.0,69900.0,4.0,0.0,0.0,8.0,18866.0,2956.0,93.3,0.0,0.0,126.0,131.0,27.0,4.0,5.0,27.0,21.0,0.0,8.0,12.0,9.0,12.0,32.0,15.0,27.0,12.0,23.0,0.0,0.0,0.0,3.0,100.0,88.9,0.0,0.0,507349.0,123230.0,44300.0,112003.0,N,N,low_risk
10100.0,0.0646,309.38,MORTGAGE,135000.0,Not Verified,n,12.39,0.0,1.0,19.0,1.0,11622.0,26.0,w,5291.23,5291.23,5565.22,5565.22,4808.77,756.45,0.0,0.0,0.0,309.38,0.0,1.0,Individual,0.0,0.0,348264.0,0.0,8.0,1.0,1.0,12.0,42441.0,68.0,1.0,1.0,4698.0,48.0,49100.0,1.0,0.0,2.0,2.0,18330.0,23321.0,22.3,0.0,0.0,94.0,94.0,11.0,11.0,1.0,28.0,3.0,0.0,5.0,9.0,6.0,9.0,12.0,10.0,13.0,9.0,19.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,423167.0,54063.0,30000.0,62908.0,N,N,low_risk
9550.0,0.17739999999999997,344.02,RENT,90000.0,Source Verified,n,26.6,0.0,1.0,19.0,0.0,6837.0,38.0,w,0.0,0.0,11122.6,11122.6,9550.0,1572.6,0.0,0.0,0.0,6613.18,0.0,1.0,Individual,0.0,0.0,63399.0,3.0,9.0,4.0,6.0,5.0,56562.0,87.0,1.0,5.0,1852.0,70.0,25700.0,1.0,0.0,1.0,11.0,3337.0,784.0,79.9,0.0,0.0,77.0,150.0,5.0,5.0,0.0,37.0,5.0,0.0,3.0,7.0,3.0,8.0,20.0,10.0,18.0,7.0,18.0,0.0,0.0,0.0,5.0,100.0,33.3,0.0,0.0,90766.0,63399.0,3900.0,65066.0,N,N,low_risk
7000.0,0.08810000000000001,221.98,RENT,39500.0,Not Verified,n,15.68,0.0,0.0,10.0,0.0,4396.0,13.0,w,0.0,0.0,7662.11,7662.11,7000.0,662.11,0.0,0.0,0.0,4335.84,0.0,1.0,Individual,0.0,0.0,10817.0,0.0,1.0,1.0,2.0,9.0,6421.0,64.0,0.0,1.0,2490.0,24.0,35800.0,1.0,1.0,0.0,3.0,1082.0,19730.0,15.0,0.0,0.0,16.0,72.0,24.0,9.0,0.0,38.0,16.0,0.0,2.0,4.0,5.0,7.0,2.0,9.0,11.0,4.0,10.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,45800.0,10817.0,23200.0,10000.0,N,N,low_risk
5300.0,0.0819,166.55,RENT,50000.0,Not Verified,n,18.77,0.0,2.0,12.0,0.0,6206.0,26.0,w,0.0,0.0,5672.13,5672.13,5300.0,372.13,0.0,0.0,0.0,3844.9,0.0,1.0,Individual,0.0,0.0,101987.0,3.0,2.0,3.0,6.0,6.0,92409.0,87.0,2.0,6.0,4328.0,26.0,43400.0,1.0,0.0,2.0,13.0,8499.0,30665.0,15.8,0.0,0.0,124.0,39.0,2.0,2.0,0.0,4.0,4.0,0.0,3.0,4.0,7.0,7.0,16.0,9.0,9.0,4.0,12.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,166494.0,101987.0,36400.0,93528.0,N,N,low_risk
10450.0,0.0646,320.1,OWN,100000.0,Not Verified,n,21.3,0.0,1.0,17.0,0.0,23929.0,20.0,w,5477.12,5477.12,5758.05,5758.05,4972.88,785.17,0.0,0.0,0.0,320.1,0.0,1.0,Individual,0.0,0.0,44084.0,2.0,2.0,0.0,0.0,27.0,20155.0,40.0,2.0,3.0,7989.0,31.0,92700.0,1.0,1.0,2.0,3.0,2593.0,34153.0,39.2,0.0,0.0,43.0,118.0,3.0,3.0,0.0,25.0,6.0,0.0,6.0,9.0,7.0,8.0,3.0,15.0,17.0,9.0,17.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,142645.0,44084.0,56200.0,49945.0,N,N,low_risk
14400.0,0.08810000000000001,456.65,MORTGAGE,110000.0,Not Verified,n,18.55,0.0,0.0,16.0,1.0,16447.0,31.0,w,7672.96,7672.96,8212.65,8212.65,6727.04,1485.61,0.0,0.0,0.0,456.65,0.0,1.0,Individual,0.0,0.0,47665.0,0.0,5.0,0.0,1.0,21.0,31218.0,60.0,0.0,8.0,10883.0,57.0,32300.0,2.0,3.0,1.0,9.0,2979.0,2574.0,83.7,0.0,0.0,124.0,133.0,16.0,16.0,0.0,16.0,11.0,1.0,2.0,3.0,4.0,10.0,8.0,11.0,23.0,3.0,16.0,0.0,0.0,0.0,0.0,93.5,50.0,1.0,0.0,83943.0,47665.0,15800.0,51643.0,N,N,low_risk
39800.0,0.0819,810.63,MORTGAGE,202000.0,Source Verified,n,17.76,0.0,0.0,15.0,0.0,46303.0,28.0,w,28415.33,28415.33,16194.49,16194.49,11384.67,4809.82,0.0,0.0,0.0,810.63,0.0,1.0,Individual,0.0,0.0,358301.0,1.0,7.0,3.0,5.0,12.0,71247.0,73.0,0.0,1.0,13773.0,70.0,70000.0,0.0,0.0,1.0,7.0,23887.0,17332.0,67.0,0.0,0.0,140.0,283.0,15.0,5.0,3.0,15.0,6.0,0.0,4.0,5.0,5.0,7.0,11.0,7.0,14.0,5.0,15.0,0.0,0.0,0.0,4.0,100.0,20.0,0.0,0.0,409352.0,117550.0,52500.0,97919.0,N,N,low_risk
20000.0,0.0819,407.35,MORTGAGE,125000.0,Source Verified,n,19.26,0.0,0.0,17.0,0.0,17070.0,45.0,f,14525.18,14525.18,7730.55,7730.55,5474.82,2255.73,0.0,0.0,0.0,407.35,0.0,1.0,Individual,0.0,0.0,137816.0,1.0,3.0,0.0,1.0,23.0,33178.0,45.0,1.0,4.0,6385.0,29.0,98700.0,1.0,0.0,0.0,5.0,8614.0,78497.0,17.5,0.0,0.0,153.0,344.0,5.0,5.0,6.0,5.0,16.0,0.0,6.0,7.0,11.0,17.0,16.0,13.0,23.0,7.0,17.0,0.0,0.0,0.0,1.0,97.8,20.0,0.0,0.0,274416.0,50248.0,95200.0,73321.0,N,N,low_risk
33600.0,0.16949999999999998,834.15,RENT,100000.0,Source Verified,n,25.87,0.0,1.0,13.0,0.0,32783.0,23.0,w,25357.14,25357.14,16651.36,16651.36,8242.86,8408.5,0.0,0.0,0.0,834.15,0.0,1.0,Individual,0.0,213.0,98120.0,1.0,4.0,2.0,3.0,5.0,65337.0,78.0,1.0,1.0,7353.0,76.0,46200.0,2.0,7.0,5.0,4.0,7548.0,11197.0,70.5,0.0,0.0,170.0,369.0,11.0,5.0,0.0,39.0,6.0,0.0,5.0,9.0,5.0,5.0,11.0,9.0,12.0,9.0,13.0,0.0,0.0,0.0,3.0,100.0,60.0,0.0,0.0,129501.0,98120.0,38000.0,83301.0,N,N,low_risk
6000.0,0.11710000000000001,198.46,RENT,38400.0,Source Verified,n,16.53,0.0,0.0,6.0,0.0,4285.0,7.0,w,3097.14,3097.14,3766.84,3766.84,2902.86,863.98,0.0,0.0,0.0,198.46,0.0,1.0,Individual,0.0,0.0,13064.0,0.0,1.0,1.0,2.0,9.0,7744.0,77.0,1.0,1.0,1435.0,64.0,8000.0,0.0,0.0,0.0,3.0,2177.0,3715.0,53.6,0.0,0.0,16.0,44.0,9.0,9.0,0.0,9.0,16.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,20336.0,13064.0,8000.0,10000.0,N,N,low_risk
40000.0,0.1033,856.4,MORTGAGE,230000.0,Source Verified,n,8.53,0.0,0.0,10.0,0.0,10088.0,23.0,w,32231.67,32231.67,13656.49,13656.49,7768.33,5888.16,0.0,0.0,0.0,856.4,0.0,1.0,Individual,0.0,0.0,63915.0,1.0,3.0,0.0,1.0,15.0,53827.0,38.0,1.0,3.0,0.0,25.0,53000.0,0.0,5.0,2.0,4.0,6392.0,26000.0,0.0,0.0,0.0,104.0,101.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,5.0,12.0,7.0,9.0,1.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,131317.0,63915.0,26000.0,78317.0,N,N,low_risk
20925.0,0.0646,640.95,OWN,263000.0,Not Verified,n,9.39,0.0,0.0,7.0,0.0,13955.0,18.0,f,9800.7,9788.99,12803.98,12788.68,11124.3,1679.68,0.0,0.0,0.0,640.95,0.0,1.0,Individual,0.0,0.0,448644.0,0.0,2.0,1.0,1.0,8.0,36898.0,63.0,1.0,2.0,11082.0,45.0,42700.0,1.0,0.0,1.0,3.0,64092.0,28745.0,32.7,0.0,0.0,118.0,347.0,10.0,8.0,3.0,10.0,8.0,1.0,3.0,3.0,4.0,6.0,7.0,4.0,8.0,3.0,7.0,0.0,0.0,0.0,2.0,93.8,0.0,0.0,0.0,743807.0,50853.0,42700.0,65107.0,N,N,low_risk
18000.0,0.14300000000000002,421.64,MORTGAGE,48000.0,Source Verified,n,14.95,1.0,0.0,10.0,0.0,4103.0,24.0,w,0.0,0.0,20856.8,20856.8,18000.0,2856.8,0.0,0.0,0.0,15404.08,0.0,1.0,Individual,0.0,0.0,236307.0,0.0,1.0,0.0,1.0,21.0,19039.0,76.0,0.0,1.0,2628.0,31.0,49800.0,0.0,6.0,0.0,2.0,23631.0,45697.0,8.2,0.0,0.0,129.0,141.0,15.0,15.0,4.0,15.0,15.0,0.0,5.0,5.0,8.0,11.0,6.0,8.0,14.0,5.0,10.0,0.0,0.0,0.0,0.0,91.7,0.0,0.0,0.0,304800.0,23142.0,49800.0,25000.0,N,N,low_risk
