,index,loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag
19385,19385,8000.0,0.14300000000000002,274.59,OWN,110000.0,Source Verified,low_risk,n,9.76,0.0,1.0,25.0,0.0,17049.0,37.0,w,6108.19,6108.19,2739.54,2739.54,1891.81,847.73,0.0,0.0,0.0,274.59,0.0,1.0,Individual,0.0,1020.0,139956.0,3.0,4.0,0.0,0.0,27.0,122907.0,90.0,5.0,8.0,4184.0,44.0,77200.0,1.0,0.0,4.0,8.0,6362.0,49691.0,24.5,0.0,0.0,125.0,100.0,3.0,3.0,0.0,3.0,3.0,0.0,8.0,10.0,14.0,14.0,14.0,21.0,23.0,10.0,25.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,190343.0,139956.0,65800.0,113143.0,N,N
73076,73076,10000.0,0.1308,337.33,RENT,75000.0,Source Verified,low_risk,n,13.89,0.0,0.0,19.0,0.0,10876.0,27.0,w,7089.66,7089.66,4040.69,4040.69,2910.34,1130.35,0.0,0.0,0.0,337.33,0.0,1.0,Individual,0.0,565.0,76850.0,1.0,2.0,1.0,1.0,5.0,65974.0,95.0,5.0,10.0,5321.0,51.0,35000.0,0.0,0.0,1.0,11.0,4269.0,7994.0,55.3,0.0,0.0,89.0,79.0,9.0,5.0,0.0,9.0,9.0,3.0,4.0,5.0,6.0,9.0,4.0,16.0,23.0,5.0,19.0,0.0,0.0,0.0,6.0,88.5,50.0,0.0,0.0,94670.0,76850.0,17900.0,59670.0,N,N
60188,60188,15950.0,0.1308,538.04,MORTGAGE,58000.0,Not Verified,low_risk,n,29.59,0.0,1.0,10.0,0.0,36428.0,24.0,w,13218.02,13218.02,4574.1,4574.1,2731.98,1842.12,0.0,0.0,0.0,269.02,0.0,1.0,Individual,0.0,0.0,142472.0,1.0,2.0,0.0,1.0,14.0,7022.0,59.0,1.0,1.0,10438.0,63.0,56900.0,1.0,2.0,1.0,2.0,14247.0,15370.0,66.9,0.0,0.0,129.0,210.0,2.0,2.0,1.0,47.0,2.0,0.0,4.0,6.0,4.0,5.0,11.0,7.0,12.0,6.0,10.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,204850.0,43450.0,46500.0,11950.0,Y,N
62630,62630,10000.0,0.11019999999999999,217.53,RENT,62500.0,Not Verified,low_risk,n,13.94,0.0,0.0,5.0,0.0,14993.0,8.0,w,8413.07,8413.07,2595.05,2595.05,1586.93,1008.12,0.0,0.0,0.0,217.53,0.0,1.0,Individual,0.0,0.0,31465.0,0.0,1.0,0.0,1.0,14.0,16472.0,82.0,0.0,0.0,11525.0,40.0,59400.0,1.0,0.0,0.0,1.0,6293.0,38407.0,28.1,0.0,0.0,14.0,161.0,74.0,14.0,1.0,107.0,14.0,0.0,2.0,2.0,3.0,5.0,1.0,4.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,79400.0,31465.0,53400.0,20000.0,N,N
40653,40653,6375.0,0.20550000000000002,238.71,MORTGAGE,59000.0,Not Verified,low_risk,n,24.69,0.0,0.0,32.0,0.0,7453.0,48.0,w,0.0,0.0,6922.64,6922.64,6375.0,547.64,0.0,0.0,0.0,4732.36,0.0,1.0,Joint App,0.0,0.0,379859.0,0.0,17.0,1.0,2.0,11.0,76348.0,106.0,0.0,4.0,6250.0,70.0,34800.0,1.0,2.0,5.0,6.0,11871.0,15547.0,32.4,0.0,0.0,198.0,128.0,13.0,11.0,1.0,13.0,1.0,1.0,3.0,3.0,9.0,11.0,22.0,14.0,24.0,3.0,32.0,0.0,0.0,0.0,1.0,93.6,11.1,0.0,0.0,425722.0,83801.0,23000.0,84922.0,N,N
74059,74059,15000.0,0.1612,528.25,RENT,60000.0,Source Verified,low_risk,n,20.58,0.0,1.0,5.0,0.0,8525.0,9.0,f,10775.93,10775.93,6325.57,6325.57,4224.07,2101.5,0.0,0.0,0.0,528.25,0.0,1.0,Individual,0.0,0.0,31694.0,0.0,2.0,1.0,2.0,7.0,23169.0,48.0,0.0,0.0,4067.0,53.0,12100.0,2.0,1.0,4.0,2.0,6339.0,3575.0,70.5,0.0,0.0,77.0,157.0,53.0,7.0,0.0,53.0,6.0,0.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,88.9,33.3,0.0,0.0,60418.0,31694.0,12100.0,48318.0,N,N
58499,58499,2000.0,0.2305,77.48,RENT,50000.0,Source Verified,low_risk,n,19.47,0.0,1.0,8.0,0.0,9383.0,10.0,f,1536.63,1536.63,849.72,849.72,463.37,386.35,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,125.0,22476.0,2.0,3.0,3.0,4.0,4.0,13093.0,82.0,1.0,1.0,6498.0,61.0,20900.0,1.0,2.0,2.0,5.0,2810.0,11517.0,44.9,0.0,0.0,40.0,164.0,2.0,2.0,0.0,2.0,4.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,8.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,36900.0,22476.0,20900.0,16000.0,N,N
71968,71968,18000.0,0.08810000000000001,570.81,MORTGAGE,60000.0,Not Verified,low_risk,n,24.06,0.0,1.0,13.0,1.0,17374.0,23.0,w,12547.05,12547.05,6840.91,6840.91,5452.95,1387.96,0.0,0.0,0.0,570.81,0.0,1.0,Individual,0.0,0.0,78103.0,1.0,2.0,1.0,2.0,5.0,60729.0,96.0,0.0,3.0,5235.0,48.0,54700.0,1.0,0.0,3.0,5.0,6008.0,36162.0,32.4,0.0,0.0,65.0,354.0,18.0,5.0,1.0,18.0,5.0,0.0,7.0,8.0,10.0,15.0,3.0,11.0,19.0,8.0,13.0,0.0,0.0,0.0,1.0,100.0,10.0,1.0,0.0,118640.0,78103.0,53500.0,63940.0,N,N
71664,71664,5600.0,0.0702,172.97,MORTGAGE,71000.0,Source Verified,low_risk,n,17.68,0.0,0.0,9.0,0.0,9354.0,15.0,w,3862.28,3862.28,2073.46,2073.46,1737.72,335.74,0.0,0.0,0.0,172.97,0.0,1.0,Individual,0.0,0.0,150233.0,0.0,3.0,1.0,2.0,12.0,12488.0,30.0,0.0,1.0,2646.0,28.0,37000.0,1.0,4.0,0.0,3.0,16693.0,27271.0,24.2,0.0,0.0,279.0,57.0,24.0,12.0,2.0,24.0,15.0,0.0,4.0,5.0,4.0,4.0,8.0,5.0,5.0,5.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,216377.0,21842.0,36000.0,41642.0,N,N
44688,44688,21000.0,0.20550000000000002,786.34,MORTGAGE,139000.0,Source Verified,low_risk,n,17.11,1.0,0.0,12.0,0.0,15824.0,17.0,w,15882.85,15882.85,8625.76,8625.76,5117.15,3508.61,0.0,0.0,0.0,786.34,0.0,1.0,Individual,0.0,0.0,244741.0,0.0,4.0,2.0,3.0,11.0,121563.0,82.0,1.0,1.0,4490.0,74.0,21600.0,0.0,7.0,1.0,4.0,20395.0,1312.0,87.4,0.0,0.0,161.0,126.0,7.0,7.0,1.0,28.0,11.0,0.0,3.0,5.0,3.0,3.0,8.0,6.0,7.0,5.0,12.0,0.0,0.0,0.0,3.0,88.2,66.7,0.0,0.0,294389.0,138259.0,10400.0,129952.0,N,N
27876,27876,2500.0,0.08810000000000001,79.28,RENT,100000.0,Source Verified,low_risk,n,4.88,0.0,0.0,7.0,0.0,3044.0,13.0,w,0.0,0.0,2592.67,2592.67,2500.0,92.67,0.0,0.0,0.0,1498.72,0.0,1.0,Individual,0.0,0.0,17883.0,0.0,2.0,0.0,1.0,14.0,14839.0,89.0,1.0,2.0,1250.0,42.0,25700.0,1.0,0.0,1.0,3.0,2555.0,5742.0,32.4,0.0,0.0,127.0,48.0,8.0,8.0,0.0,34.0,8.0,1.0,3.0,4.0,3.0,4.0,7.0,5.0,6.0,4.0,7.0,0.0,0.0,0.0,1.0,81.8,0.0,0.0,0.0,42472.0,17883.0,8500.0,16772.0,N,N
67454,67454,20000.0,0.11019999999999999,435.05,MORTGAGE,98000.0,Source Verified,low_risk,n,30.0,0.0,1.0,13.0,0.0,12802.0,49.0,w,0.0,0.0,21550.64,21550.64,20000.0,1550.64,0.0,0.0,0.0,157.02,0.0,1.0,Individual,0.0,206.0,67176.0,3.0,7.0,2.0,5.0,1.0,54374.0,55.0,2.0,2.0,4759.0,58.0,16500.0,1.0,23.0,5.0,7.0,5167.0,1615.0,85.3,0.0,0.0,116.0,46.0,6.0,1.0,2.0,6.0,1.0,1.0,3.0,5.0,4.0,4.0,41.0,6.0,6.0,5.0,13.0,0.0,0.0,0.0,4.0,91.8,75.0,0.0,0.0,115531.0,67176.0,11000.0,99031.0,N,N
68213,68213,5300.0,0.0819,166.55,RENT,27000.0,Not Verified,low_risk,n,16.98,0.0,1.0,15.0,1.0,1541.0,29.0,w,2635.05,2635.05,2960.68,2960.68,2664.95,295.73,0.0,0.0,0.0,166.55,0.0,1.0,Individual,0.0,0.0,39443.0,3.0,11.0,2.0,5.0,4.0,37902.0,84.0,2.0,3.0,1541.0,63.0,18200.0,1.0,0.0,2.0,8.0,2630.0,16659.0,8.5,0.0,0.0,150.0,145.0,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,4.0,7.0,19.0,4.0,10.0,1.0,15.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,63108.0,39443.0,18200.0,44908.0,N,N
10755,10755,15000.0,0.0646,459.47,RENT,98000.0,Not Verified,low_risk,n,19.9,0.0,0.0,22.0,0.0,26502.0,42.0,w,9594.63,9594.63,6086.45,6086.45,5405.37,681.08,0.0,0.0,0.0,51.66,0.0,1.0,Individual,0.0,0.0,129065.0,3.0,4.0,1.0,3.0,8.0,102563.0,103.0,3.0,10.0,3141.0,50.0,68600.0,1.0,1.0,2.0,14.0,6146.0,28658.0,44.5,0.0,0.0,111.0,128.0,1.0,1.0,0.0,1.0,9.0,0.0,10.0,11.0,11.0,16.0,9.0,18.0,30.0,11.0,22.0,0.0,0.0,0.0,4.0,100.0,27.3,0.0,0.0,186844.0,129065.0,51600.0,118244.0,Y,N
567,567,19125.0,0.0819,600.99,MORTGAGE,95800.0,Not Verified,low_risk,n,21.07,0.0,0.0,9.0,0.0,25290.0,20.0,w,14773.39,14773.39,5400.21,5400.21,4351.61,1048.6,0.0,0.0,0.0,0.0,0.0,1.0,Joint App,0.0,0.0,670645.0,1.0,2.0,0.0,2.0,14.0,26879.0,72.0,1.0,1.0,14718.0,66.0,42300.0,1.0,1.0,1.0,4.0,74516.0,7677.0,72.5,0.0,0.0,142.0,321.0,6.0,6.0,2.0,6.0,10.0,0.0,3.0,5.0,3.0,4.0,8.0,6.0,9.0,5.0,9.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,704678.0,52169.0,27900.0,37378.0,N,N
55847,55847,16000.0,0.14300000000000002,549.18,MORTGAGE,105200.0,Source Verified,low_risk,n,16.08,0.0,0.0,11.0,0.0,20298.0,21.0,w,11404.36,11404.36,6577.45,6577.45,4595.64,1981.81,0.0,0.0,0.0,549.18,0.0,1.0,Individual,0.0,0.0,123237.0,2.0,2.0,1.0,1.0,2.0,30850.0,70.0,2.0,6.0,692.0,53.0,52100.0,1.0,0.0,3.0,7.0,11203.0,22409.0,6.6,0.0,0.0,120.0,276.0,5.0,2.0,2.0,7.0,6.0,0.0,3.0,5.0,5.0,6.0,8.0,8.0,11.0,5.0,11.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,175202.0,51148.0,24000.0,44102.0,N,N
19894,19894,38000.0,0.0819,773.97,MORTGAGE,180000.0,Verified,low_risk,n,14.67,0.0,2.0,13.0,0.0,162629.0,30.0,w,32692.84,32692.84,7722.41,7722.41,5307.16,2415.25,0.0,0.0,0.0,773.97,0.0,1.0,Individual,0.0,0.0,415087.0,1.0,2.0,1.0,1.0,6.0,40982.0,83.0,2.0,3.0,9756.0,77.0,202300.0,1.0,2.0,3.0,4.0,31930.0,1724.0,94.6,0.0,0.0,153.0,218.0,7.0,6.0,3.0,7.0,6.0,0.0,5.0,9.0,5.0,9.0,9.0,10.0,18.0,9.0,13.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,499118.0,203611.0,31800.0,49318.0,N,N
51482,51482,8400.0,0.0756,261.53,MORTGAGE,80000.0,Not Verified,low_risk,n,31.26,0.0,0.0,10.0,0.0,38274.0,20.0,w,6038.8,6038.8,2873.3,2873.3,2361.2,512.1,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,94428.0,0.0,4.0,0.0,0.0,27.0,43416.0,59.0,0.0,0.0,19400.0,67.0,47800.0,1.0,0.0,0.0,0.0,9443.0,160.0,99.4,0.0,0.0,109.0,160.0,47.0,27.0,4.0,98.0,17.0,0.0,2.0,4.0,2.0,2.0,9.0,5.0,7.0,4.0,10.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,204974.0,81690.0,27800.0,73575.0,N,N
43404,43404,12000.0,0.11710000000000001,396.92,MORTGAGE,81000.0,Verified,low_risk,n,14.92,0.0,1.0,18.0,0.0,12252.0,21.0,w,8767.32,8767.32,4358.31,4358.31,3232.68,1125.63,0.0,0.0,0.0,396.92,0.0,1.0,Individual,0.0,0.0,172607.0,0.0,3.0,1.0,3.0,12.0,15417.0,72.0,6.0,10.0,1879.0,67.0,20300.0,1.0,0.0,4.0,13.0,9589.0,2433.0,76.4,0.0,0.0,39.0,32.0,7.0,7.0,1.0,7.0,2.0,0.0,9.0,13.0,9.0,9.0,5.0,14.0,15.0,13.0,18.0,0.0,0.0,0.0,7.0,100.0,77.8,0.0,0.0,210622.0,27669.0,10300.0,21322.0,N,N
34629,34629,18000.0,0.0819,366.62,MORTGAGE,33930.0,Not Verified,low_risk,n,58.19,0.0,0.0,12.0,0.0,25674.0,20.0,w,15225.13,15225.13,4012.34,4012.34,2774.87,1237.47,0.0,0.0,0.0,366.62,0.0,1.0,Joint App,0.0,0.0,334210.0,0.0,4.0,0.0,2.0,15.0,31708.0,57.0,0.0,1.0,7602.0,47.0,67500.0,0.0,1.0,0.0,3.0,30383.0,32226.0,43.3,0.0,0.0,164.0,162.0,23.0,15.0,1.0,23.0,15.0,0.0,4.0,6.0,5.0,6.0,10.0,7.0,9.0,6.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,451821.0,57382.0,56800.0,55821.0,N,N
54670,54670,25125.0,0.0646,769.6,MORTGAGE,137000.0,Not Verified,low_risk,n,19.35,0.0,2.0,7.0,0.0,209699.0,13.0,w,17283.4,17283.4,9217.17,9217.17,7841.6,1375.57,0.0,0.0,0.0,769.6,0.0,1.0,Individual,0.0,0.0,455635.0,1.0,1.0,0.0,1.0,22.0,10913.0,46.0,1.0,2.0,6592.0,40.0,279300.0,0.0,1.0,4.0,3.0,65091.0,19152.0,34.6,0.0,0.0,167.0,286.0,5.0,5.0,2.0,5.0,2.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,8.0,3.0,7.0,0.0,0.0,0.0,1.0,61.5,0.0,0.0,0.0,604871.0,220612.0,29300.0,24000.0,N,N
12010,12010,10450.0,0.0646,320.1,MORTGAGE,49000.0,Not Verified,low_risk,n,12.69,0.0,0.0,8.0,0.0,5197.0,16.0,w,7746.72,7746.72,3197.25,3197.25,2703.28,493.97,0.0,0.0,0.0,320.1,0.0,1.0,Individual,0.0,0.0,6295.0,0.0,1.0,0.0,0.0,32.0,1098.0,16.0,1.0,2.0,2007.0,16.0,32100.0,0.0,0.0,0.0,2.0,787.0,9720.0,21.0,0.0,0.0,142.0,74.0,8.0,8.0,0.0,8.0,15.0,0.0,2.0,5.0,3.0,4.0,8.0,7.0,8.0,5.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,39100.0,6295.0,12300.0,7000.0,N,N
11073,11073,3000.0,0.124,100.22,MORTGAGE,58000.0,Source Verified,low_risk,n,26.71,0.0,0.0,6.0,0.0,168.0,12.0,w,2274.71,2274.71,1000.13,1000.13,725.29,274.84,0.0,0.0,0.0,100.22,0.0,1.0,Individual,0.0,0.0,49628.0,0.0,5.0,2.0,2.0,7.0,49460.0,62.0,0.0,0.0,168.0,57.0,6000.0,1.0,1.0,3.0,2.0,8271.0,5832.0,2.8,0.0,0.0,259.0,98.0,66.0,7.0,0.0,66.0,7.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,2.0,91.7,0.0,0.0,0.0,86428.0,49628.0,6000.0,80428.0,N,N
7800,7800,10000.0,0.1524,347.83,RENT,39000.0,Not Verified,low_risk,n,26.31,0.0,0.0,14.0,0.0,4353.0,16.0,f,7661.13,7661.13,3469.83,3469.83,2338.87,1130.96,0.0,0.0,0.0,347.83,0.0,1.0,Individual,0.0,0.0,47268.0,0.0,11.0,2.0,2.0,8.0,42915.0,82.0,0.0,1.0,222.0,81.0,6100.0,1.0,2.0,4.0,3.0,3376.0,1578.0,12.3,0.0,0.0,101.0,72.0,17.0,8.0,0.0,17.0,8.0,0.0,1.0,2.0,2.0,2.0,13.0,3.0,3.0,2.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,58341.0,47268.0,1800.0,52241.0,N,N
32731,32731,1450.0,0.2305,56.17,RENT,81746.0,Not Verified,low_risk,n,18.88,0.0,1.0,16.0,1.0,21537.0,24.0,w,1106.79,1106.79,616.01,616.01,343.21,272.8,0.0,0.0,0.0,56.17,0.0,1.0,Individual,0.0,0.0,26545.0,2.0,3.0,0.0,1.0,13.0,5008.0,26.0,5.0,5.0,2360.0,58.0,26900.0,2.0,2.0,3.0,6.0,1770.0,802.0,90.1,0.0,0.0,86.0,314.0,4.0,4.0,0.0,10.0,4.0,0.0,4.0,10.0,4.0,8.0,5.0,13.0,19.0,10.0,16.0,0.0,0.0,0.0,5.0,100.0,100.0,1.0,0.0,46072.0,26545.0,8100.0,19172.0,N,N
65054,65054,20500.0,0.11019999999999999,445.93,RENT,58240.0,Not Verified,low_risk,n,38.78,0.0,0.0,26.0,0.0,19255.0,55.0,w,0.0,0.0,21615.1,21615.1,20500.0,1115.1,0.0,0.0,0.0,18298.0,0.0,1.0,Individual,0.0,0.0,102980.0,1.0,4.0,1.0,3.0,4.0,83725.0,49.0,0.0,4.0,8828.0,37.0,61400.0,0.0,3.0,1.0,7.0,7922.0,22562.0,43.6,0.0,0.0,172.0,161.0,16.0,4.0,0.0,16.0,8.0,0.0,3.0,5.0,5.0,6.0,38.0,9.0,17.0,5.0,26.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,158966.0,102980.0,40000.0,97566.0,N,N
39419,39419,30000.0,0.20550000000000002,1123.34,MORTGAGE,98000.0,Source Verified,low_risk,n,21.43,0.0,2.0,10.0,0.0,83561.0,21.0,w,0.0,0.0,30760.24,30760.24,30000.0,760.24,0.0,0.0,0.0,30794.49,0.0,1.0,Individual,0.0,0.0,336859.0,1.0,2.0,0.0,1.0,13.0,59053.0,100.0,2.0,6.0,30093.0,88.0,104400.0,2.0,0.0,3.0,7.0,33686.0,5005.0,90.4,0.0,0.0,172.0,149.0,5.0,5.0,1.0,10.0,3.0,0.0,4.0,6.0,4.0,5.0,12.0,7.0,8.0,6.0,10.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,366350.0,142614.0,52400.0,59000.0,N,N
17012,17012,12000.0,0.2305,464.83,MORTGAGE,80000.0,Verified,low_risk,n,16.47,0.0,0.0,9.0,1.0,9030.0,28.0,w,9443.42,9443.42,4632.93,4632.93,2556.58,2076.35,0.0,0.0,0.0,464.83,0.0,1.0,Individual,0.0,0.0,32111.0,1.0,3.0,1.0,2.0,1.0,23081.0,65.0,0.0,1.0,4355.0,64.0,14600.0,1.0,0.0,0.0,3.0,3568.0,4419.0,66.3,0.0,0.0,145.0,75.0,15.0,1.0,1.0,15.0,17.0,0.0,5.0,6.0,5.0,6.0,18.0,6.0,9.0,6.0,9.0,0.0,0.0,0.0,1.0,96.4,40.0,1.0,0.0,50132.0,32111.0,13100.0,35532.0,N,N
44361,44361,2100.0,0.0756,65.39,RENT,96000.0,Not Verified,low_risk,n,9.08,0.0,0.0,15.0,0.0,2622.0,38.0,w,0.0,0.0,2132.36,2132.36,2100.0,32.36,0.0,0.0,0.0,744.46,0.0,1.0,Individual,0.0,0.0,134460.0,0.0,9.0,1.0,2.0,8.0,131838.0,112.0,0.0,1.0,2151.0,55.0,31000.0,1.0,0.0,1.0,3.0,8964.0,11649.0,15.6,0.0,0.0,161.0,112.0,23.0,8.0,0.0,53.0,8.0,0.0,1.0,3.0,2.0,4.0,30.0,6.0,8.0,3.0,15.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,156346.0,134460.0,13800.0,125346.0,N,N
18806,18806,10000.0,0.17739999999999997,360.23,RENT,110000.0,Source Verified,low_risk,n,7.06,0.0,0.0,7.0,0.0,19561.0,12.0,w,7729.02,7729.02,3592.44,3592.44,2270.98,1321.46,0.0,0.0,0.0,360.23,0.0,1.0,Individual,0.0,0.0,22340.0,0.0,1.0,1.0,2.0,8.0,2779.0,93.0,0.0,3.0,4635.0,65.0,31400.0,1.0,0.0,1.0,5.0,3191.0,11839.0,62.3,0.0,0.0,20.0,142.0,17.0,8.0,0.0,17.0,8.0,0.0,6.0,6.0,6.0,7.0,2.0,6.0,10.0,6.0,7.0,0.0,0.0,0.0,1.0,100.0,16.7,0.0,0.0,34400.0,22340.0,31400.0,3000.0,N,N
47413,47413,25000.0,0.1862,643.3,RENT,70000.0,Verified,low_risk,n,12.62,1.0,1.0,8.0,0.0,9946.0,19.0,w,21977.45,21977.45,7024.58,7024.58,3022.55,4002.03,0.0,0.0,0.0,643.3,0.0,1.0,Individual,0.0,0.0,74776.0,1.0,2.0,1.0,2.0,3.0,64830.0,98.0,1.0,1.0,5058.0,78.0,16600.0,1.0,0.0,2.0,3.0,9347.0,4889.0,52.5,0.0,0.0,149.0,173.0,11.0,3.0,0.0,11.0,3.0,0.0,2.0,5.0,3.0,3.0,12.0,6.0,7.0,5.0,8.0,0.0,0.0,0.0,2.0,94.4,0.0,0.0,0.0,68641.0,74776.0,10300.0,52041.0,N,N
67421,67421,5000.0,0.11710000000000001,165.38,RENT,52600.0,Not Verified,low_risk,n,19.51,0.0,3.0,5.0,0.0,3470.0,24.0,w,3523.35,3523.35,1978.05,1978.05,1476.65,501.4,0.0,0.0,0.0,165.38,0.0,1.0,Individual,0.0,0.0,32688.0,3.0,2.0,1.0,3.0,6.0,29218.0,81.0,3.0,5.0,3398.0,70.0,10500.0,2.0,0.0,9.0,8.0,6538.0,3102.0,52.3,0.0,0.0,93.0,119.0,5.0,5.0,2.0,32.0,4.0,0.0,1.0,2.0,1.0,6.0,6.0,3.0,16.0,2.0,5.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,46560.0,32688.0,6500.0,36060.0,N,N
27838,27838,8000.0,0.0819,251.4,RENT,23136.0,Source Verified,low_risk,n,29.98,0.0,0.0,5.0,0.0,8303.0,9.0,w,5730.57,5730.57,2761.76,2761.76,2269.43,492.33,0.0,0.0,0.0,251.4,0.0,1.0,Individual,0.0,0.0,18321.0,0.0,1.0,0.0,0.0,38.0,10018.0,55.0,1.0,2.0,4573.0,56.0,14600.0,0.0,0.0,1.0,2.0,3664.0,6297.0,56.9,0.0,0.0,153.0,154.0,11.0,11.0,0.0,11.0,11.0,0.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,1.0,88.9,50.0,0.0,0.0,32884.0,18321.0,14600.0,18284.0,N,N
61057,61057,40000.0,0.11019999999999999,1309.93,RENT,74100.0,Not Verified,low_risk,n,27.89,0.0,0.0,13.0,0.0,17956.0,17.0,w,28099.67,28099.67,15657.94,15657.94,11900.33,3757.61,0.0,0.0,0.0,1309.93,0.0,1.0,Individual,0.0,0.0,32776.0,2.0,2.0,0.0,1.0,15.0,14820.0,40.0,2.0,2.0,11803.0,23.0,103000.0,1.0,0.0,0.0,3.0,2521.0,80055.0,18.3,0.0,0.0,55.0,111.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,6.0,10.0,14.0,2.0,11.0,15.0,6.0,13.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,139837.0,32776.0,98000.0,36837.0,N,N
6989,6989,22325.0,0.20550000000000002,598.33,MORTGAGE,90000.0,Not Verified,low_risk,n,13.31,0.0,0.0,8.0,0.0,7182.0,25.0,w,19990.56,19990.56,5957.81,5957.81,2334.44,3623.37,0.0,0.0,0.0,598.33,0.0,1.0,Individual,0.0,0.0,156754.0,1.0,2.0,1.0,2.0,6.0,26390.0,80.0,0.0,3.0,7173.0,72.0,13600.0,1.0,1.0,1.0,5.0,22393.0,1818.0,79.8,0.0,0.0,122.0,176.0,13.0,6.0,2.0,21.0,6.0,2.0,2.0,2.0,3.0,7.0,10.0,5.0,13.0,2.0,8.0,0.0,0.0,0.0,1.0,84.0,50.0,0.0,0.0,184173.0,33572.0,9000.0,33208.0,N,N
25657,25657,20000.0,0.0702,617.73,OWN,87000.0,Not Verified,low_risk,n,20.9,0.0,1.0,16.0,0.0,8540.0,30.0,w,14328.0,14328.0,6787.23,6787.23,5672.0,1115.23,0.0,0.0,0.0,617.73,0.0,1.0,Individual,0.0,0.0,64673.0,2.0,4.0,1.0,2.0,10.0,56133.0,81.0,4.0,5.0,2803.0,32.0,130400.0,2.0,0.0,2.0,7.0,4042.0,114360.0,6.9,0.0,0.0,109.0,330.0,3.0,3.0,0.0,3.0,6.0,0.0,4.0,4.0,10.0,16.0,7.0,12.0,23.0,4.0,16.0,0.0,0.0,0.0,5.0,90.0,0.0,0.0,0.0,241303.0,64673.0,122900.0,110903.0,N,N
